"id","course_no","question_no","similarity","created_at"
451,327166,890,0.6974426052850966,2026-09-14 11:58:53.318
452,333390,890,0.6941494790982559,2026-09-14 11:58:53.318
453,328521,892,0.7008882608550048,2026-09-14 11:58:53.318
454,333389,892,0.6727344630668464,2026-09-14 11:58:53.318
455,327016,894,0.6826696882151365,2026-09-14 11:58:53.318
456,328521,897,0.6858010272250042,2026-09-14 11:58:53.318
457,327854,904,0.6798719236796587,2026-09-14 11:58:53.318
458,333389,906,0.6822540535724853,2026-09-14 11:58:53.318
459,329633,908,0.7023930101183066,2026-09-14 11:58:53.318
460,172546,908,0.6762905941891422,2026-09-14 11:58:53.318
461,330675,911,0.6794078423219356,2026-09-14 11:58:53.318
462,327052,911,0.6704639387270378,2026-09-14 11:58:53.318
463,326605,923,0.6895416254175347,2026-09-14 11:58:53.318
464,326695,923,0.6753602229453988,2026-09-14 11:58:53.318
465,329345,934,0.7298923317501309,2026-09-14 11:58:53.318
466,331523,935,0.6811498707327145,2026-09-14 11:58:53.318
467,333830,935,0.6801251732436587,2026-09-14 11:58:53.318
468,324514,943,0.6986925417281799,2026-09-14 11:58:53.318
469,327260,943,0.6843200145085101,2026-09-14 11:58:53.318
470,329033,943,0.6803254283656137,2026-09-14 11:58:53.318
471,326254,945,0.6982399837390691,2026-09-14 11:58:53.318
472,330444,945,0.6720769740386363,2026-09-14 11:58:53.318
473,143476,948,0.6774602463628152,2026-09-14 11:58:53.318
474,327087,955,0.7469937364742661,2026-09-14 11:58:53.318
475,330444,955,0.6716473955626114,2026-09-14 11:58:53.318
476,143476,959,0.7218910580831407,2026-09-14 11:58:53.318
477,330602,967,0.6780590571958683,2026-09-14 11:58:53.318
478,329573,979,0.6858479829488455,2026-09-14 11:58:53.318
479,326972,986,0.6872344701886537,2026-09-14 11:58:53.318
480,333506,986,0.6832546428767169,2026-09-14 11:58:53.318
481,330713,1003,0.6824330874249668,2026-09-14 11:58:53.318
482,243266,1003,0.6804861306875797,2026-09-14 11:58:53.318
483,66307,1009,0.7195658105103211,2026-09-14 11:58:53.318
484,324514,1012,0.6859157095300755,2026-09-14 11:58:53.318
485,327087,1014,0.7759625488537645,2026-09-14 11:58:53.318
486,325579,1014,0.683483650932954,2026-09-14 11:58:53.318
487,329931,1017,0.6972652384271173,2026-09-14 11:58:53.318
488,329931,1020,0.6823869361441434,2026-09-14 11:58:53.318
489,324078,1026,0.6759134571780082,2026-09-14 11:58:53.318
490,324078,1039,0.6809197290388094,2026-09-14 11:58:53.318
491,329573,1041,0.6761484729618257,2026-09-14 11:58:53.318
492,143476,1043,0.6803623961352142,2026-09-14 11:58:53.318
493,324949,1052,0.7423345427803542,2026-09-14 11:58:53.318
494,324577,1052,0.7410313519481285,2026-09-14 11:58:53.318
495,326041,1052,0.7258281258530003,2026-09-14 11:58:53.318
496,143476,1058,0.6758559700576339,2026-09-14 11:58:53.318
497,327087,1060,0.7001977070978258,2026-09-14 11:58:53.318
498,327166,1082,0.697065094603111,2026-09-14 11:58:53.318
499,328754,1082,0.6916714746329558,2026-09-14 11:58:53.318
500,326985,1082,0.6882058758887662,2026-09-14 11:58:53.318
501,326972,1083,0.7109051627923735,2026-09-14 11:58:53.318
502,333506,1083,0.7077463081728063,2026-09-14 11:58:53.318
503,326131,1083,0.6868228416441509,2026-09-14 11:58:53.318
504,66307,1101,0.6784212908813344,2026-09-14 11:58:53.318
505,243266,1102,0.6718729523752925,2026-09-14 11:58:53.318
506,328784,1110,0.6847719172682563,2026-09-14 11:58:53.318
507,326220,1117,0.6751531924667058,2026-09-14 11:58:53.318
508,66307,1118,0.6820785685268314,2026-09-14 11:58:53.318
509,325984,1146,0.6723477848462126,2026-09-14 11:58:53.318
510,326277,1148,0.6933099604800481,2026-09-14 11:58:53.318
511,327087,1157,0.7202778690244189,2026-09-14 11:58:53.318
512,325745,1157,0.6843733401382868,2026-09-14 11:58:53.318
513,325579,1157,0.6791862461558076,2026-09-14 11:58:53.318
514,328521,1162,0.6734076113280224,2026-09-14 11:58:53.318
515,327854,1173,0.6923643741633528,2026-09-14 11:58:53.318
516,324898,1179,0.7140505819221292,2026-09-14 11:58:53.318
517,328557,1179,0.71372147228955,2026-09-14 11:58:53.318
518,329356,1179,0.7108778833051356,2026-09-14 11:58:53.318
519,328521,1197,0.6806946762707429,2026-09-14 11:58:53.318
520,329345,1224,0.6967908691306831,2026-09-14 11:58:53.318
521,328521,1234,0.6936151207795367,2026-09-14 11:58:53.318
522,328521,1238,0.7010937126383296,2026-09-14 11:58:53.318
523,329693,1238,0.6773287914866006,2026-09-14 11:58:53.318
524,326254,1242,0.7226236519161006,2026-09-14 11:58:53.318
525,325271,1242,0.6779154045270099,2026-09-14 11:58:53.318
526,143476,1243,0.7143949712563109,2026-09-14 11:58:53.318
527,331970,1253,0.6850302267436168,2026-09-14 11:58:53.318
528,327087,1255,0.7239761890293616,2026-09-14 11:58:53.318
529,324552,1255,0.6924114182269586,2026-09-14 11:58:53.318
530,324514,1255,0.6816206229760372,2026-09-14 11:58:53.318
531,143476,1258,0.6926649517074674,2026-09-14 11:58:53.318
532,326277,1259,0.6913305820597088,2026-09-14 11:58:53.318
533,328521,1297,0.7003964939641538,2026-09-14 11:58:53.318
534,172546,1302,0.6937638093593845,2026-09-14 11:58:53.318
535,329633,1302,0.67985920137545,2026-09-14 11:58:53.318
536,194516,1310,0.6952952497479041,2026-09-14 11:58:53.318
537,329275,1310,0.6839364785426834,2026-09-14 11:58:53.318
538,330205,1310,0.6780819771510752,2026-09-14 11:58:53.318
539,327854,1314,0.6921376030049747,2026-09-14 11:58:53.318
540,324514,1315,0.6782699787761662,2026-09-14 11:58:53.318
541,327854,1343,0.6714613887330276,2026-09-14 11:58:53.318
542,324514,1346,0.6987524260879125,2026-09-14 11:58:53.318
543,166833,1349,0.6861811371438983,2026-09-14 11:58:53.318
544,328431,1349,0.680250380101661,2026-09-14 11:58:53.318
545,329573,1372,0.6717559158393023,2026-09-14 11:58:53.318
546,328521,1379,0.6727927060419454,2026-09-14 11:58:53.318
547,326972,1382,0.6799409576661178,2026-09-14 11:58:53.318
548,333506,1382,0.6725003672685771,2026-09-14 11:58:53.318
549,333389,1383,0.6762898066149408,2026-09-14 11:58:53.318
550,333471,1386,0.685666722991494,2026-09-14 11:58:53.318
551,328784,1386,0.6732892111495339,2026-09-14 11:58:53.318
552,333390,1393,0.6734588416339267,2026-09-14 11:58:53.318
553,331953,1394,0.6715781714688455,2026-09-14 11:58:53.318
554,329931,1407,0.672782317844398,2026-09-14 11:58:53.318
555,324898,1411,0.7013951213546535,2026-09-14 11:58:53.318
556,328557,1411,0.6908290009532593,2026-09-14 11:58:53.318
557,329356,1411,0.6830485576366759,2026-09-14 11:58:53.318
558,66307,1412,0.7093627208356403,2026-09-14 11:58:53.318
559,329931,1420,0.696866132711459,2026-09-14 11:58:53.318
560,324532,1422,0.6902197424945781,2026-09-14 11:58:53.318
561,143476,1430,0.6741304645408988,2026-09-14 11:58:53.318
562,143476,1444,0.6898225994005799,2026-09-14 11:58:53.318
563,324577,1449,0.7066095575806052,2026-09-14 11:58:53.318
564,324949,1449,0.7060758066914156,2026-09-14 11:58:53.318
565,326041,1449,0.69923495115297,2026-09-14 11:58:53.318
566,166833,1450,0.6949199340807127,2026-09-14 11:58:53.318
567,324047,1450,0.6786567628446382,2026-09-14 11:58:53.318
568,328431,1450,0.6775695701673523,2026-09-14 11:58:53.318
569,327087,1453,0.7556176072476695,2026-09-14 11:58:53.318
570,325745,1456,0.6757931652210616,2026-09-14 11:58:53.318
571,330444,1456,0.6741422533500508,2026-09-14 11:58:53.318
572,327087,1456,0.6727702167191958,2026-09-14 11:58:53.318
573,143476,1458,0.676299336692894,2026-09-14 11:58:53.318
574,143476,1459,0.6723395410907189,2026-09-14 11:58:53.318
575,324949,1460,0.7092536290859867,2026-09-14 11:58:53.318
576,324577,1460,0.7005716747197608,2026-09-14 11:58:53.318
577,326041,1460,0.6835193947506659,2026-09-14 11:58:53.318
578,325936,1480,0.6784318088632685,2026-09-14 11:58:53.318
579,327016,1486,0.7331673799659293,2026-09-14 11:58:53.318
580,328754,1486,0.7319152053038491,2026-09-14 11:58:53.318
581,327166,1486,0.7289358241330375,2026-09-14 11:58:53.318
582,327166,1490,0.6975469040684548,2026-09-14 11:58:53.318
583,328754,1490,0.6947753742299473,2026-09-14 11:58:53.318
584,331550,1490,0.6921908268787982,2026-09-14 11:58:53.318
585,331922,1493,0.6730420337492751,2026-09-14 11:58:53.318
586,333389,1493,0.6719812332993021,2026-09-14 11:58:53.318
587,332955,1495,0.7328023104404047,2026-09-14 11:58:53.318
588,328940,1495,0.7169185554779036,2026-09-14 11:58:53.318
589,328754,1495,0.7141518094345937,2026-09-14 11:58:53.318
590,328521,1497,0.677100608841816,2026-09-14 11:58:53.318
591,333389,1498,0.6849078386859518,2026-09-14 11:58:53.318
592,327854,1505,0.6821721784005591,2026-09-14 11:58:53.318
593,326505,1521,0.6722135030740936,2026-09-14 11:58:53.318
594,329573,1523,0.6951620789202734,2026-09-14 11:58:53.318
595,328521,1544,0.7318650224878364,2026-09-14 11:58:53.318
596,325249,1545,0.6755371581122361,2026-09-14 11:58:53.318
597,19885,1549,0.6823506556491896,2026-09-14 11:58:53.318
598,19174,1549,0.6719189804891278,2026-09-14 11:58:53.318
599,328944,1550,0.670559098873947,2026-09-14 11:58:53.318
600,327854,1552,0.6747659470565609,2026-09-14 11:58:53.318
601,327087,1555,0.7448576805107873,2026-09-14 11:58:53.318
602,325579,1555,0.6794957247778131,2026-09-14 11:58:53.318
603,330444,1555,0.6767282703518716,2026-09-14 11:58:53.318
604,326041,1557,0.7388112525572678,2026-09-14 11:58:53.318
605,324949,1557,0.7123884099472105,2026-09-14 11:58:53.318
606,324577,1557,0.6949885871840958,2026-09-14 11:58:53.318
607,327087,1558,0.6803714260826285,2026-09-14 11:58:53.318
608,324535,1558,0.6734622957813635,2026-09-14 11:58:53.318
609,329033,1558,0.6732335565411076,2026-09-14 11:58:53.318
610,327087,1559,0.7447356705476136,2026-09-14 11:58:53.318
611,333389,1585,0.6806945430923925,2026-09-14 11:58:53.318
612,333390,1585,0.6729125831433856,2026-09-14 11:58:53.318
613,328754,1588,0.7755282127267165,2026-09-14 11:58:53.318
614,326985,1588,0.7754783977729276,2026-09-14 11:58:53.318
615,331550,1588,0.7735561152335519,2026-09-14 11:58:53.318
616,328754,1589,0.6814638027774964,2026-09-14 11:58:53.318
617,327016,1589,0.6763357867314377,2026-09-14 11:58:53.318
618,327854,1607,0.7538512257780696,2026-09-14 11:58:53.318
619,328521,1625,0.6784174080788781,2026-09-14 11:58:53.318
620,328521,1630,0.674203751642997,2026-09-14 11:58:53.318
621,329607,1632,0.6745364198815174,2026-09-14 11:58:53.318
622,331668,1639,0.7172164036371725,2026-09-14 11:58:53.318
623,324144,1639,0.7013040054583188,2026-09-14 11:58:53.318
624,331534,1639,0.6884392259462673,2026-09-14 11:58:53.318
625,243266,1646,0.6904744073744918,2026-09-14 11:58:53.318
626,327087,1647,0.7617849510843755,2026-09-14 11:58:53.318
627,330444,1647,0.6736934870322522,2026-09-14 11:58:53.318
628,143476,1648,0.691271137284812,2026-09-14 11:58:53.318
629,22902,1648,0.6767984056394315,2026-09-14 11:58:53.318
630,324949,1651,0.7069029757760655,2026-09-14 11:58:53.318
631,326041,1651,0.6971465659277176,2026-09-14 11:58:53.318
632,324577,1651,0.6920226064590569,2026-09-14 11:58:53.318
633,324949,1652,0.7324007516025205,2026-09-14 11:58:53.318
634,324577,1652,0.7306313196574177,2026-09-14 11:58:53.318
635,326041,1652,0.7030643632804212,2026-09-14 11:58:53.318
636,328521,1683,0.7222193000718699,2026-09-14 11:58:53.318
637,332955,1686,0.7460567753397706,2026-09-14 11:58:53.318
638,331550,1686,0.7300086637632736,2026-09-14 11:58:53.318
639,328754,1686,0.7293589994028745,2026-09-14 11:58:53.318
640,327762,1687,0.6816913824694864,2026-09-14 11:58:53.318
641,327016,1693,0.6700398729977511,2026-09-14 11:58:53.318
642,327087,1701,0.6850690658998653,2026-09-14 11:58:53.318
643,324577,1701,0.6713143124127965,2026-09-14 11:58:53.318
644,324949,1701,0.6703327148531336,2026-09-14 11:58:53.318
645,332380,1702,0.6849536705902274,2026-09-14 11:58:53.318
646,66307,1706,0.7117924111976421,2026-09-14 11:58:53.318
647,329931,1707,0.6800345749856505,2026-09-14 11:58:53.318
648,329633,1711,0.6871810873462413,2026-09-14 11:58:53.318
649,66307,1714,0.682662921666247,2026-09-14 11:58:53.318
650,331668,1715,0.6887157912138339,2026-09-14 11:58:53.318
651,329931,1717,0.6887234314976599,2026-09-14 11:58:53.318
652,327087,1737,0.7229043206310161,2026-09-14 11:58:53.318
653,328521,1740,0.671379338106886,2026-09-14 11:58:53.318
654,325249,1743,0.6891898064375569,2026-09-14 11:58:53.318
655,326254,1743,0.681323440363883,2026-09-14 11:58:53.318
656,326277,1749,0.684826835963194,2026-09-14 11:58:53.318
657,329573,1754,0.6717618048173326,2026-09-14 11:58:53.318
658,333388,1758,0.6721077511035299,2026-09-14 11:58:53.318
659,327854,1765,0.6735838712631649,2026-09-14 11:58:53.318
660,327016,1784,0.6701958967929194,2026-09-14 11:58:53.318
661,333389,1788,0.6875367383490941,2026-09-14 11:58:53.318
662,327166,1788,0.6874845031821932,2026-09-14 11:58:53.318
663,328754,1788,0.6855113824560277,2026-09-14 11:58:53.318
664,327016,1793,0.6924105508305957,2026-09-14 11:58:53.318
665,327166,1793,0.6772063884967103,2026-09-14 11:58:53.318
666,327165,1793,0.6770388862291776,2026-09-14 11:58:53.318
667,326985,1797,0.7081925334973865,2026-09-14 11:58:53.318
668,328754,1797,0.7078283324343021,2026-09-14 11:58:53.318
669,327016,1797,0.7067384314124139,2026-09-14 11:58:53.318
670,326985,1798,0.6771161344248382,2026-09-14 11:58:53.318
671,329931,1804,0.69657600972477,2026-09-14 11:58:53.318
672,172546,1810,0.6777027268600526,2026-09-14 11:58:53.318
673,172546,1812,0.6914350857985245,2026-09-14 11:58:53.318
674,329633,1812,0.6783789690326133,2026-09-14 11:58:53.318
675,172546,1814,0.6706751347207739,2026-09-14 11:58:53.318
676,330048,1825,0.6979163761496767,2026-09-14 11:58:53.318
677,243266,1841,0.6704127934266598,2026-09-14 11:58:53.318
678,327087,1842,0.7587013747232548,2026-09-14 11:58:53.318
679,325579,1842,0.6881255274701106,2026-09-14 11:58:53.318
680,330444,1842,0.6789419603990147,2026-09-14 11:58:53.318
681,324949,1843,0.6876306274982673,2026-09-14 11:58:53.318
682,324577,1843,0.6710145526795119,2026-09-14 11:58:53.318
683,325249,1845,0.6759230493223293,2026-09-14 11:58:53.318
684,333388,1852,0.6839566811307655,2026-09-14 11:58:53.318
685,331277,1853,0.7093792938759426,2026-09-14 11:58:53.318
686,329831,1853,0.7038600219154869,2026-09-14 11:58:53.318
687,150560,1853,0.6999398104031745,2026-09-14 11:58:53.318
688,325745,1857,0.6917573151733322,2026-09-14 11:58:53.318
689,325745,1860,0.6860543171481119,2026-09-14 11:58:53.318
690,327087,1860,0.6817504611871751,2026-09-14 11:58:53.318
691,325579,1860,0.6742459424688101,2026-09-14 11:58:53.318
692,325936,1875,0.6739096014576128,2026-09-14 11:58:53.318
693,333351,1881,0.6700275252731448,2026-09-14 11:58:53.318
694,326985,1884,0.7052439692373896,2026-09-14 11:58:53.318
695,327166,1884,0.7032154511279519,2026-09-14 11:58:53.318
696,327016,1884,0.7026652728958931,2026-09-14 11:58:53.318
697,324535,1888,0.6990738277503495,2026-09-14 11:58:53.318
698,329033,1888,0.6805468323197323,2026-09-14 11:58:53.318
699,333506,1898,0.7125503392857755,2026-09-14 11:58:53.318
700,326972,1898,0.7074401530936838,2026-09-14 11:58:53.318
701,326131,1898,0.6851047858667619,2026-09-14 11:58:53.318
702,328754,1899,0.6967241739593468,2026-09-14 11:58:53.318
703,327016,1899,0.6910648559062048,2026-09-14 11:58:53.318
704,332955,1899,0.6835867704398824,2026-09-14 11:58:53.318
705,324188,1901,0.6707088285296418,2026-09-14 11:58:53.318
706,324188,1909,0.6925545002183845,2026-09-14 11:58:53.318
707,329013,1914,0.688616927582939,2026-09-14 11:58:53.318
708,324178,1914,0.677379313293077,2026-09-14 11:58:53.318
709,324947,1919,0.6800230394024732,2026-09-14 11:58:53.318
710,329987,1919,0.6761984543563169,2026-09-14 11:58:53.318
711,329947,1919,0.6752422594593798,2026-09-14 11:58:53.318
712,324996,1922,0.6814100802393014,2026-09-14 11:58:53.318
713,329987,1922,0.6727174748868505,2026-09-14 11:58:53.318
714,324947,1924,0.6797884492605591,2026-09-14 11:58:53.318
715,329987,1925,0.6724149412028394,2026-09-14 11:58:53.318
716,332662,1931,0.6805676363811997,2026-09-14 11:58:53.318
717,324947,1931,0.6716999293056328,2026-09-14 11:58:53.318
718,332603,1935,0.6846459005580797,2026-09-14 11:58:53.318
719,329987,1938,0.6890845690959145,2026-09-14 11:58:53.318
720,326133,1948,0.6750936425541595,2026-09-14 11:58:53.318
721,328092,1949,0.6726704799824468,2026-09-14 11:58:53.318
722,332155,1950,0.680428400551797,2026-09-14 11:58:53.318
723,329013,1950,0.6788169219569922,2026-09-14 11:58:53.318
724,329987,1951,0.6955653268379915,2026-09-14 11:58:53.318
725,329987,1957,0.6897150075975073,2026-09-14 11:58:53.318
726,330500,1957,0.6835229202544301,2026-09-14 11:58:53.318
727,324996,1957,0.6770669492288912,2026-09-14 11:58:53.318
728,20275,1961,0.6857112253539324,2026-09-14 11:58:53.318
729,328092,1969,0.6835493302733091,2026-09-14 11:58:53.318
730,329987,1969,0.6765398711463132,2026-09-14 11:58:53.318
731,329947,1969,0.6737130498572835,2026-09-14 11:58:53.318
732,324947,1971,0.6828663493750879,2026-09-14 11:58:53.318
733,324947,1981,0.6815093508280626,2026-09-14 11:58:53.318
734,324947,1990,0.6755508489965732,2026-09-14 11:58:53.318
735,329987,1991,0.6755153727819309,2026-09-14 11:58:53.318
736,324996,1997,0.6810929228371765,2026-09-14 11:58:53.318
737,329987,1997,0.6706747424514876,2026-09-14 11:58:53.318
738,333193,2001,0.705300659451936,2026-09-14 11:58:53.318
739,333097,2001,0.6990972554214394,2026-09-14 11:58:53.318
740,333148,2001,0.6783243869403954,2026-09-14 11:58:53.318
741,325534,2006,0.6742409167822428,2026-09-14 11:58:53.318
742,333415,2006,0.6712782335954526,2026-09-14 11:58:53.318
743,325534,2008,0.6841184285552993,2026-09-14 11:58:53.318
744,333415,2008,0.6716703212554648,2026-09-14 11:58:53.318
745,329931,2016,0.7569072046927128,2026-09-14 11:58:53.318
746,329931,2017,0.7103764729623858,2026-09-14 11:58:53.318
747,332512,2039,0.6704652782090038,2026-09-14 11:58:53.318
748,143476,2055,0.6828566669880698,2026-09-14 11:58:53.318
749,143476,2056,0.6940389990937031,2026-09-14 11:58:53.318
750,143476,2059,0.7058680912096815,2026-09-14 11:58:53.318
751,143476,2076,0.6769857656109382,2026-09-14 11:58:53.318
752,66242,2094,0.6779890518993871,2026-09-14 11:58:53.318
753,324137,2094,0.6777747953939329,2026-09-14 11:58:53.318
754,326423,2110,0.6829047192709253,2026-09-14 11:58:53.318
755,329678,2113,0.6921107755432857,2026-09-14 11:58:53.318
756,329678,2133,0.7165399049033812,2026-09-14 11:58:53.318
757,329678,2145,0.6831051241651034,2026-09-14 11:58:53.318
758,329678,2149,0.6907062412962534,2026-09-14 11:58:53.318
759,324742,2155,0.6735220216876783,2026-09-14 11:58:53.318
760,332209,2156,0.6959746120499938,2026-09-14 11:58:53.318
761,332172,2156,0.675770955698492,2026-09-14 11:58:53.318
762,324742,2159,0.6730180262956232,2026-09-14 11:58:53.318
763,324211,2160,0.6972933957475207,2026-09-14 11:58:53.318
764,331394,2162,0.708063439328428,2026-09-14 11:58:53.318
765,333877,2162,0.6906677553308335,2026-09-14 11:58:53.318
766,332857,2162,0.6856488628934975,2026-09-14 11:58:53.318
767,332857,2164,0.6858201554906255,2026-09-14 11:58:53.318
768,333026,2164,0.6815470796550549,2026-09-14 11:58:53.318
769,330068,2164,0.6767469671300675,2026-09-14 11:58:53.318
770,327773,2166,0.7030821691539483,2026-09-14 11:58:53.318
771,331353,2179,0.679174817905697,2026-09-14 11:58:53.318
772,330007,2179,0.6760932554055475,2026-09-14 11:58:53.318
773,326056,2181,0.6829603071020142,2026-09-14 11:58:53.318
774,324562,2181,0.678122958495109,2026-09-14 11:58:53.318
775,326805,2183,0.7586079078016221,2026-09-14 11:58:53.318
776,331267,2183,0.6731971787562432,2026-09-14 11:58:53.318
777,332610,2199,0.6957549066872989,2026-09-14 11:58:53.318
778,324945,2200,0.7058653450898718,2026-09-14 11:58:53.318
779,326624,2201,0.6970663818351017,2026-09-14 11:58:53.318
780,327819,2209,0.6992397322839792,2026-09-14 11:58:53.318
781,324131,2209,0.6895583732489639,2026-09-14 11:58:53.318
782,329492,2209,0.6836184056412834,2026-09-14 11:58:53.318
783,194516,2212,0.6851537132833149,2026-09-14 11:58:53.318
784,232452,2212,0.6715090482590903,2026-09-14 11:58:53.318
785,327087,2222,0.6824437745477153,2026-09-14 11:58:53.318
786,326254,2223,0.7831137588710553,2026-09-14 11:58:53.318
787,325249,2223,0.7363445017031585,2026-09-14 11:58:53.318
788,325271,2223,0.7300327016599566,2026-09-14 11:58:53.318
789,328940,2230,0.7361293081017513,2026-09-14 11:58:53.318
790,328754,2230,0.7326823213684576,2026-09-14 11:58:53.318
791,332955,2230,0.730045333715659,2026-09-14 11:58:53.318
